Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,BKS Collection (product.metafields.bks.collection),BKS Design (product.metafields.bks.design),BKS Drop (product.metafields.bks.drop),BKS Series (product.metafields.bks.series),Google Product Category (product.metafields.custom.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Boot style (product.metafields.shopify.boot-style),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Luggage/Bag closure (product.metafields.shopify.luggage-bag-closure),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Slipper style (product.metafields.shopify.slipper-style),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Corea del Sud,Price / Corea del Sud,Compare At Price / Corea del Sud,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
bks-flag-burst™-one-piece-swimsuit,,,,,,,,,XL,,,Black,,,,,77130326219383204772,100.0,shopify,deny,manual,34.88,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610193045-1f16502e-0504-63e0-969f-7a3efb8e09fd.png?v=1781121234,5,BKS Flag Burst™ One-Piece Swimsuit Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610190054-1f164feb-5167-66f8-a62a-6a94e8f1f7d8.png?v=1781121230,kg,,20.93,,,,,,,,,,,,,
bks-flag-burst™-one-piece-swimsuit,,,,,,,,,2XL,,,Black,,,,,26397165237018108446,100.0,shopify,deny,manual,34.88,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610192629-1f165024-7e46-6910-9f5e-6a523657b118.png?v=1781121236,6,BKS Flag Burst™ One-Piece Swimsuit Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610190054-1f164feb-5167-66f8-a62a-6a94e8f1f7d8.png?v=1781121230,kg,,20.93,,,,,,,,,,,,,
bks-flag-burst™-one-piece-swimsuit,,,,,,,,,3XL,,,Black,,,,,76820219801257977752,100.0,shopify,deny,manual,34.88,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610103817-1f164b87-dc3f-6450-b1eb-7afcaf235f62.png?v=1781121243,7,BKS Flag Burst™ One-Piece Swimsuit Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610190054-1f164feb-5167-66f8-a62a-6a94e8f1f7d8.png?v=1781121230,kg,,20.93,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,BKS Riviera Blocks™ Athletic Long Shorts,"<p>Luxury athletic shorts inspired by Mediterranean geometry and contemporary resort culture.</p>
<table id=""size-guide"" style=""min-width: 360px;"">
<thead>
<tr>
<th style=""padding: 10px;""> </th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">XS</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">S</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">M</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">L</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">XL</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">2XL</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">3XL</th>
<th style=""color: #000000; font-weight: 500; text-align: left; font-size: 15px; padding: 10px;"">4XL</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">Waist width, cm</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">34.30</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">36.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">39.30</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">41.90</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">44.40</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">46.90</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">49.50</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">52.00</td>
</tr>
<tr>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">Hips width, cm</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">50.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">53.30</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">55.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">58.40</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">60.90</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">63.50</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">66.00</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">68.50</td>
</tr>
<tr>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">Inseam, cm</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">21.60</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">21.60</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">22.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">22.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">24.10</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">24.10</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">25.40</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">25.40</td>
</tr>
<tr>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">Outseam, cm</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">46.90</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">48.20</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">50.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">52.10</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">54.60</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">55.80</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">58.40</td>
<td style=""padding: 10px; color: #525252; font-size: 15px; border-top: 1px solid #ededed; word-break: break-word;"">59.70</td>
</tr>
</tbody>
</table>
<p>Product features<br>- 95% recycled polyester + 5% spandex moisture-wicking fabric<br>- Two-way stretch for unrestricted movement<br>- Three pockets: two side pockets and one back pocket<br>- Medium-weight (250 g/m²) — durable yet lightweight<br>- Size/care printed on waistband; white drawstring; matched seam thread<br><br></p>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Do not dryclean, Iron, steam or dry: low heat, Drip dry, Do not bleach, Machine wash: warm (max 30C or 90F)</p>",Printify,Apparel & Accessories > Clothing > Shorts,All Over Prints,"made-to-order, ai-art, bakabo-enriched, brand:bks, collection:riviera, series:islands, type:athletic-shorts, drop:catalog-reset-2026, status:draft, print-type:aop, macro:woman",false,Size,XS,,Color,White drawstring,,,,,25571697204317782384,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,1,BKS Riviera Blocks Athletic Long Shorts - BKS Riviera Athletic Shorts,false,BKS Riviera Blocks Athletic Long Shorts | BKS Studio,"AI-generated all-over print athletic shorts from BKS Riviera. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",207,unisex,adult,,new,TRUE,no-gtin,Athletic Shorts,,,,Riviera,Blocks Athletic Long Shorts,catalog-reset-2026,islands,Apparel & Accessories > Clothing > Shorts,,,,,adults,,,,,,machine-washable; ironing-instructions,,,moisture-wicking; stretchable,geometric,,,polyester; lycra,,,,,,,,,,,,,,xs,,,,,,male,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,true,,,true,,,true,,,true,,,draft
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,S,,,White drawstring,,,,,13310543253458929064,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6327819810845011262_2048.jpg?v=1781269402,2,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,M,,,White drawstring,,,,,15930703494498378708,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6257070819346578454_2048.jpg?v=1781269404,3,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,L,,,White drawstring,,,,,21386997032716909203,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8172365214422308729_2048.jpg?v=1781269405,4,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,XL,,,White drawstring,,,,,20447008285619331113,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/574326933650013335_2048.jpg?v=1781269407,5,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,2XL,,,White drawstring,,,,,12262156805789010238,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6783022616149693973_2048.jpg?v=1781269407,6,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,3XL,,,White drawstring,,,,,16217634812949325012,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11997342701379363877_2048.jpg?v=1781269410,7,BKS Riviera Blocks™ Athletic Long Shorts Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
bks-riviera-blocks™-athletic-long-shorts,,,,,,,,,4XL,,,White drawstring,,,,,30716862470571240546,100.0,shopify,deny,manual,62.80,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7618200649026568304_2048.jpg?v=1781269402,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,BKS Marker City™ Athletic Long Shorts,"<p><em>Athletic long shorts in a flat urban skyline field — green, black and white, edge to edge.</em></p>
<p>All-over print athletic long shorts from the BKS Marker collection — a repeating grid of stylised buildings, domes, towers and clouds in bright green, deep black and white, generated through BakAbo's AI design process. The pattern reads as a city seen from above: modular, graphic, without a centre. Split green and black waistband. Recycled polyester and spandex move with the body. Three pockets, white drawstring. Urban geometry in motion.</p>
<p><strong>Product features</strong></p>
<ul>
<li>
<strong>Material:</strong> 95% recycled moisture-wicking polyester, 5% spandex</li>
<li>
<strong>Stretch:</strong> Two-way stretch — soft, breathable, unrestricted movement</li>
<li>
<strong>Weight:</strong> 7.47 oz/yd² — medium weight, sturdy yet lightweight</li>
<li>
<strong>Pockets:</strong> Two side pockets + one secure rear pocket</li>
<li>
<strong>Detail:</strong> White drawstring, printed size/care label inside waistband</li>
</ul>
<p><strong>Size guide</strong></p>
<table>
<thead>
<tr>
<th>Size</th>
<th>Waist (in)</th>
<th>Length (in)</th>
</tr>
</thead>
<tbody>
<tr>
<td>XS</td>
<td>26–28</td>
<td>19</td>
</tr>
<tr>
<td>S</td>
<td>28–30</td>
<td>20</td>
</tr>
<tr>
<td>M</td>
<td>30–32</td>
<td>21</td>
</tr>
<tr>
<td>L</td>
<td>32–34</td>
<td>22</td>
</tr>
<tr>
<td>XL</td>
<td>34–36</td>
<td>23</td>
</tr>
<tr>
<td>2XL</td>
<td>38–40</td>
<td>24</td>
</tr>
<tr>
<td>3XL</td>
<td>42–44</td>
<td>25</td>
</tr>
</tbody>
</table>
<p><strong>Care instructions</strong></p>
<ul>
<li>Machine wash warm (max 30°C / 90°F)</li>
<li>Do not bleach</li>
<li>Iron, steam or dry: low heat only</li>
<li>Drip dry</li>
<li>Do not dry clean</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty per Directive 2019/771</li>
</ul>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Do not dryclean, Iron, steam or dry: low heat, Drip dry, Do not bleach, Machine wash: warm (max 30C or 90F)</p>",Printify,Apparel & Accessories > Clothing > Shorts,Athletics Shorts,"aop, athletic-shorts, bks-marker, black, green, illustrated, long-shorts, made-to-order, urban, white, ai-art, bakabo-enriched, brand:bks, collection:marker, series:neo-expressionism, type:athletic-shorts, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,Color,White drawstring,,,,,43042380032302646166,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/89af5bc8-cd7c-4e58-b6b5-3dff74040154.png?v=1781226763,1,BKS Marker City Athletic Long Shorts - BKS Marker Athletic Shorts,false,BKS Marker City Athletic Long Shorts | BKS Studio,"AOP athletic long shorts from BKS Marker. Flat urban skyline in green, black and white — buildings, domes and towers, edge to edge. Made to order.",207,unisex,adult,,new,TRUE,no-gtin,Athletic Shorts,,,,Marker,City,catalog-reset-2026,neo-expressionism,Apparel & Accessories > Clothing > Shorts,,,,,adults,,,,,,machine-washable; ironing-instructions,,,moisture-wicking; stretchable,acqua-2; green; black; white,,,polyester; lycra,straight-leg,,,,,,,,,,,,,s; m; l; xl; 2xl; 3xl; 4xl; xs,,,,,,unisex,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,true,,,true,,,true,,,true,,,active
marker-city-athletic-long-shorts,,,,,,,,,S,,,White drawstring,,,,,22632676879923086919,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,2,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,M,,,White drawstring,,,,,16830399793592780730,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17517674460279177775_2048.jpg?v=1780843687,3,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,L,,,White drawstring,,,,,19058122123121799814,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17885690126049557577_2048.jpg?v=1780843691,4,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,XL,,,White drawstring,,,,,10511583422544884303,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12543219358703108529_2048.jpg?v=1780843740,5,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,2XL,,,White drawstring,,,,,25439912952155065961,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/5000862191826422012_2048.jpg?v=1780843741,6,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,3XL,,,White drawstring,,,,,29114453678548173255,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12974424083351442915_2048.jpg?v=1780843743,7,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,4XL,,,White drawstring,,,,,31461180068950801591,100.0,shopify,deny,manual,62.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2226094993102050600_2048.jpg?v=1781008548,8,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11221418871382350976_2048.jpg?v=1781008491,kg,,31.40,,,,,,,,,,,,,
marker-city-athletic-long-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12006914962280031541_2048.jpg?v=1780843745,9,BKS Marker City™ Athletic Long Shorts Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
