id,title,visible,approved,collection,tags,variants_count,images_count
6574b0104fbec7311705e42a,Men's Geometric Hawaiian Shirt - Island Tribal Pattern,False,False,unknown,"hawaiian shirt,men's shirt,tropical shirt,resort wear,vacation shirt,beach shirt,aloha shirt,summer shirt,patterned shirt,geometric shirt,casual shirt,club shirt,island shirt,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,7
6574adffe097afe86f0f288a,Retro Geometric Hawaiian Shirt — Brown Block Pattern AOP,True,False,unknown,"hawaiian shirt,men's shirt,retro print,tropical shirt,vacation wear,beach shirt,summer shirt,resort shirt,casual shirt,island vibes,boho shirt,geometric top,men's aloha,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,8
6574ad476cd7f877f10a0c2c,Grey Geometric Hawaiian Shirt — Men's Casual Camp Shirt,True,False,unknown,"mens shirt,hawaiian shirt,summer shirt,gray aloha,camp collar,vacation shirt,resort wear,casual shirt,beach shirt,tropical shirt,island vibes,mens buttonup,patio party,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
6574ac85a5773015ed0a86ff,Beige Geo Patchwork Hawaiian Shirt,False,False,unknown,"mens shirt,hawaiian shirt,beige aloha,casual summer,resort wear,vacation shirt,tropical shirt,camp collar,mens aloha,neutral shirt,beach outfit,summer shirt,laid back tee,BKS,bakabo.club,BakAbo Hawaiian Shirt",16,7
6574abaca9a4a2881b021d55,Men's Retro Geometric Hawaiian Shirt — Rose Block Pattern,True,False,unknown,"mens shirt,hawaiian shirt,aloha shirt,resort wear,vacation shirt,tropical shirt,button up,casual shirt,summer shirt,pink shirt,geometric print,retro shirt,pool party,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,8
6574aac689d466651c04ac5e,BKS Pulse Block™ Hawaiian Shirt,True,True,pulse,"brand:bks,collection:pulse,series:optical,macro:man,print-type:aop,type:hawaiian-shirt,use-case:resort,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",16,7
6574a7964d57c9cb9f02a9c5,Men's Blue Geo Patchwork Hawaiian Shirt — Lightweight Vacation Camp Collar,True,False,unknown,"men shirt,hawaiian shirt,blue aloha,tropical shirt,vacation wear,resort shirt,summer shirt,casual shirt,beach outfit,men aloha,pattern shirt,light blue top,island style,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
65749f4792f14efec10a77dc,Waterproof Travel Bag — Beige Geometric Weekender with Blue Stick Figure,False,False,unknown,"travel bag,waterproof bag,weekend bag,duffel bag,carry on,travel accessory,beach bag,gym duffel,lightweight bag,vacation tote,mens travel,womens duffel,airport bag,BakAbo Waterproof travel bag,bakabo.club,BKS",1,7
65749ea40a44dcea3902fce5,Blue Geometric Waterproof Travel Bag with Minimalist Stick Figure,False,False,unknown,,1,8
65749ddb6d1000085b0349de,Geometric Plaid Waterproof Travel Bag with Minimalist Figure,False,False,unknown,"travel bag,waterproof bag,weekender bag,duffel travel,carry on bag,gym travel bag,vacation duffel,airport friendly,packing organizer,gift for traveler,commuter bag,lightweight duffel,water resistant,BakAbo Waterproof travel bag,BKS,bakabo.club",1,8
65749c290eb7e66a810f2643,Geometric Retro Travel Duffle — Waterproof Weekend Bag with Blue Figure Accent,False,False,unknown,"travel bag,waterproof bag,weekend bag,duffel travel,carry on bag,gym travel,mens travel,womens travel,retro pattern,brown duffel,vacation bag,airport bag,overnight bag,BakAbo Waterproof travel bag,bakabo.club,BKS",1,9
65749b5a11ae1414870cb30f,GeoShore (BKS)🏖️Beach Cloth,True,False,unknown,"Towels,Comfort ,bakabo Beach Cloth,bakabo.club",1,5
65749a95bdf1d5bd940a46a6,HexaTowel (BKS)👁️Beach Cloth,True,False,unknown,"Towels,Comfort ,bakabo Beach Cloth",1,4
6574999bbd892c4e810ada8c,GeoPattern Shore (BKS)👁️Beach Cloth,True,False,unknown,"Towels,Comfort ,bakabo Beach Cloth,bakabo.club",1,4
6574990022d3a43150031479,Angular Sands (BKS)👁️Beach Cloth,True,False,unknown,"Towels,bakabo Beach Cloth,bakabo.club",1,5
657498444cfac92350052c96,Beachscape Grids (BKS)👁️Beach Cloth,True,False,unknown,"Towels,Comfort ,bakabo Beach Cloth,bakabo.club",1,4
65748a415032e3ca450422d8,BKS Glyph Weave™ Backpack,True,True,glyph,"brand:bks,collection:glyph,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
657488404c17af6c080064aa,Tropical Tessellations (BKS)👁️Beach Cloth,True,False,unknown,"Towels,Comfort ,bakabo Beach Cloth,bakabo.club",1,4
657460def1caeeaec305dbfd,BKS Glyph Deco™ Swim Trunks,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65720ba69b48d6a3f90f6c2a,BKS Glyph Mesh™ Puffer,True,True,glyph,,10,7
657205f6b9a81e5d32055e1a,Checkerboard Puffer Jacket — Green & Navy All-Over Print,False,False,unknown,"men jacket,puffer jacket,checker jacket,green blue,streetwear men,casual outer,graphic puffer,winter jacket,warm outerwear,men fashion,festival jacket,everyday wear,gift for him,BKS,bakabo.club,BakAbo Puffer jacket",10,7
65720340bc427ed9c7012777,BKS Folklore Block™ Puffer,True,True,folklore,,10,7
65720221303fee950c033ceb,BKS Marker Drip™ Puffer Jacket,True,True,marker,,10,11
6571ff480996ea24880a173b,Men's Light Blue Striped Puffer Jacket — Casual Quilted Winter Coat,False,False,unknown,"men jacket,puffer jacket,men outerwear,quilted jacket,lightweight puffer,striped trim,casual jacket,winter layering,cold weather wear,everyday jacket,gift for him,travel jacket,stadium jacket,BakAbo Puffer jacket,bakabo.club,BKS",10,7
6571faeb6a43229bb80e4cc5,Checkerboard Vintage Script Puffer Jacket — Men's All-Over Print,False,False,unknown,"men jacket,puffer jacket,men outerwear,winter jacket,quilted jacket,men fashion,streetwear jacket,casual jacket,warm outerwear,cold weather,holiday gift,mens winter,everyday jacket,BKS,bakabo.club,BakAbo Puffer jacket",10,6
656f53497d78c12f3f0fc68b,BKS Glyph Clover™ Pullover Hoodie,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,4
656f52397a1173df7607e7a0,Men's Geometric Houndstooth Puffer Jacket – All-Over Print,False,False,unknown,,10,7
656f3f09ac0f25077c00aeed,BKS Node™ Puffer,True,True,unknown,,10,7
656f374bf9c20f14c90883d1,SerenityBlend (BKS)🍀Unisex Pullover,False,False,unknown,,6,4
656d04c4150223e0650a507d,BKS Marker Tag™ Swim Trunks,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
656d0337424c319d4f047080,BKS Solar Tribe™ Flip Flops,False,True,unknown,,4,5
656d021eb6acb95be40c6115,Graffiti Floral Flip Flops — Urban Art Beach Sandals,False,False,unknown,,4,5
656b86c3c7179057a00ecb1a,Checkered Hawaiian Shirt — Green & Navy Retro AOP Camp Shirt,False,False,unknown,"men shirt,hawaiian shirt,checkered shirt,green blue top,vacation shirt,summer aloha,tropical shirt,resort wear,casual shirt,men blouse,beach outfit,holiday shirt,party shirt,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,7
656b860536801dbe470b0a59,Men's Tropical Abstract Hawaiian Shirt – Olive Green Leaf Pattern AOP,True,False,unknown,"Hawaiian shirt,men's shirt,tropical shirt,vacation shirt,beach shirt,summer aloha,resort wear,casual shirt,patterned shirt,floral aloha,holiday shirt,island shirt,men's aloha,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
656b8520ef8891817c0ee993,Abstract Retro Faces Hawaiian Shirt — Vintage Geometric AOP Men's Camp Shirt,False,False,unknown,"men's shirt,hawaiian shirt,tropical shirt,resort wear,vintage pattern,printed shirt,summer shirt,casual shirt,vacation top,beach shirt,retro aloha,artsy shirt,gift for him,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
656b83b1007ee7112702255c,Men's Retro Geometric Hawaiian Shirt — Mustard Mosaic AOP,True,False,unknown,"men's shirt,hawaiian shirt,vacation shirt,tropical shirt,resort wear,summer shirt,patterned shirt,retro aloha,casual shirt,beach outfit,holiday shirt,island shirt,linen look,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
656b811c114d602fad0975b8,Blue Geometric Pattern Hawaiian Shirt — Men's Relaxed Aloha Shirt,True,False,unknown,"Hawaiian shirt,men's aloha,summer shirt,resort wear,vacation top,tropical tee,beach shirt,patterned shirt,casual shirt,island style,luau outfit,cruise shirt,men's casual,bakabo.club,BKS,BakAbo Hawaiian Shirt",16,8
656b77be66a39f06e20ac0f2,Striped Blue Flip Flops — Casual Beach Sandals with Coastal Ombre Design,False,False,unknown,,4,5
656b77b979ed2b148703e788,Tribal Fire Dance Flip Flops – Bold Illustration Beach Sandals,False,False,unknown,,4,5
656b76410927aaf7c204890a,Blue Fish Pattern Flip Flops — Beach Sandals with Cute Fish Design,False,False,unknown,,4,5
656b74d3e6fb19a4e7080a8e,Abstract Colorblock Flip Flops – Geometric Summer Sandals,False,False,unknown,,4,5
656b73504f0a29f19c0d17a4,Daisy Pattern Flip Flops – Blue & Yellow Floral Summer Sandals,False,False,unknown,,4,5
656b7248ce571406750821aa,Striped Beach Flip Flops – Blue Nautical Summer Sandals,False,False,unknown,,4,5
656b705f0d30bb3b0a0df7cf,Striped Summer Flip Flops — Colorful Red & Blue Beach Sandals,False,False,unknown,,4,5
656b6b8faf3c32a7ea077f38,Abstract Pebble Pattern Flip Flops – Earth Tones Beach Sandals,False,False,unknown,,4,5
656b66a2db2a336ef80cfb69,Blue Plaid Flip Flops — Men's Summer Beach Sandals,False,False,unknown,,4,5
656b65a70db6f49cc909536c,Blue Geometric Flip Flops — Light Plaid Summer Sandals,False,False,unknown,,4,5
656b6493531eb57c6a06ff77,Striped Blue & White Flip Flops — Casual Beach Sandals with BAK ABO Accent,False,False,unknown,,4,5
656b6087e11e273d8b019072,Bakabo Brown Faux Fur Flip Flops — Cozy Novelty Beach Sandals,False,False,unknown,,4,5
656b5da80f91013e650deed5,Flip Flops — Geometric Blue Stripe Beach Sandals,False,False,unknown,,4,5
656b507ee949fec80b00e5aa,Purple Abstract Stripe Flip Flops – Summer Beach Sandals,False,False,unknown,,4,5
656a5645842cf44a2b0d6b4f,Abstract Geometric Flip Flops — Retro Pattern Beach Sandals,False,False,unknown,,4,5
656a515121c62fec8a01f630,Striped Teal Beach Flip Flops – Casual Summer Sandals,False,False,unknown,,4,5
656a5046158581f49806f5e4,Striped Blue Flip Flops – Casual Beach Sandals with 'BAK ABO' Accent,False,False,unknown,,4,5
656a4f2ad1c465a44b0bd3ac,Tribal Carved Wood Pattern Flip Flops – Beach Sandals with Geometric Tiki Design,False,False,unknown,,4,5
656a4a280c5d4648090c952d,Geometric Colorblock Flip Flops — Bold Blue & Orange Beach Sandals,False,False,unknown,,4,5
656a486098325445760d1b66,Striped Brown Beach Flip Flops – Casual Summer Sandals,False,False,unknown,,4,5
656a4724dfd18c5eac08e2df,Egyptian Hieroglyph Flip Flops – Ancient Script Beach Sandals,False,False,glyph,,4,5
656a43ca501642f841016496,Abstract Coral Pattern Flip Flops — Artistic Summer Beach Sandals,False,False,unknown,,4,4
656a431c0ba99520ac08c65b,Striped Blue Beach Flip Flops — Casual Summer Sandals,False,False,unknown,,4,5
656a4210ca74dfd0da04c8f6,Striped Blue & Black Flip Flops – Lightweight Summer Beach Sandals,False,False,unknown,,4,5
656a41ff5286206aa500f48c,Tribal Stick Figure Flip Flops — Funky Beach Sandals with 'BAK ABO' Accent,False,False,unknown,,4,5
656a4059e6c799258209ea74,Plaid Pattern Flip Flops — Casual Gray Beach Sandals,False,False,unknown,,4,5
656a3e7cf36016946909d06b,Geometric Mosaic Flip Flops — Modern Triangle Pattern Beach Sandals,False,False,unknown,,4,4
656a33ed34dd349029067e68,Camo Coastal Flip Flops — Blue & Brown Beach Sandals with 'BAK ABO' Accent,False,False,unknown,,4,5
656514d4dd4f1cb56c0b7a26,ABKS Marker Shard™ Swim Trunks,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65650cc13d1ec0d32b03cc06,BKS Glyph Drift™ Pullover Hoodie,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,4
65627c2b3552f1bb5905fd10,Madame Réunion (BKS)🦇backpack,False,False,unknown,,1,5
6562717f06e92e0f8c03bd7c,BKS Hours Prism™ Backpack,True,True,hours,"brand:bks,collection:hours,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
6562636e64f054660c091a05,Stamp Sneakerz (BKS)🎫Sneakers,False,False,unknown,,16,5
65611fd519a7ae45ff082df6,Refined Radiance (BKS)🏖️Beach Cloth,True,False,unknown,"Blankets,Towels,bakabo Beach Cloth,Gero,bakabo.club",1,5
65611df376b2640d9b091419,Men's Blue Striped Swim Trunks — Nautical Horizontal Stripe Beach Shorts,False,False,unknown,"swim trunks,men swim,beach shorts,striped trunks,blue swimwear,summer trunks,pool shorts,casual swim,surf trunks,vacation wear,mens beach,coastal style,holiday swim,BakAbo swim trunks,bakabo.club,BKS",7,6
6561123318115bdfde0c7610,Eddy Addams junior (BKS)👁️Beach Cloth,True,False,unknown,"Blankets,Sublimation,Indoor,Outdoor,Bedding,Towels,Comfort ,bakabo Beach Cloth,bakabo.club",1,5
655fbc53a1d282af11043bc3,BKS Folklore Petal™ Backpack,True,True,folklore,"brand:bks,collection:folklore,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655fba0aae186a00e90bf0a9,Pietro da Siena (BKS)🌺backpack,False,False,unknown,,1,4
655fb3a51042b557980cab1f,Helon Garbatella (BKS)👀backpack,False,False,unknown,,1,4
655faf8071f297a0500847b5,Hans van der Meer (BKS)👨‍🎨backpack,False,False,unknown,,1,4
655facb2ae9c788de401f434,Galio da Bellini (BKS)🎨backpack,False,False,unknown,,1,4
655fa62ba68ada75630902db,Edmundo da Silva (BKS)🦔backpack,False,False,unknown,,1,4
655f960f8fe850f3e3065c8a,Geometric Yellow & Purple Pattern Swim Trunks – Retro Checkerboard All-Over Print,False,False,unknown,,7,7
655f9420700bfddfdc0c114b,Olive Pinstripe Swim Trunks with Retro Palm Pattern,False,False,unknown,"swim trunks,men swim,beach shorts,summer trunks,olive swim,pinstripe swim,tropical trunks,casual swim,pool shorts,vacation wear,resort trunks,everyday swim,gift for him,BKS,BakAbo swim trunks,bakabo.club",7,6
655f92ffede24b51110150b8,Cocorito Chic (BKS)♾️Duffle Bag,True,False,unknown,"Accessories,bakabo.club,Bakabo Duffle Bag,Duffle Bag",2,14
655f85d6cd5c260cb40e3b23,Green Swirl Swim Trunks — Abstract Woodgrain AOP Beach Shorts,False,False,unknown,"swim trunks,green swim,mens swim,beach shorts,summer trunks,surf swim,pattern trunks,olive swim,retro swim,casual swim,vacation wear,pool party,groom gift,BakAbo swim trunks,bakabo.club,BKS",7,6
655d33f7dd7666ffb705bb86,BKS Hours Atelier™ Backpack,True,True,hours,"brand:bks,collection:hours,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655d321f1294e4c1c40017aa,Aruspico Kubrick (BKS)😨backpack,False,False,unknown,,1,4
655d30d69859ba1c4c0d646a,Ares Baroncelli (BKS)🦇backpack,False,False,unknown,,1,5
655cfac78b43892c6a08eace,Plaid Blue Grid Flip Flops — Casual Beach Sandals with Modern Geometric Pattern,False,False,unknown,,4,5
655cf7e94a3429bbee00fae1,Striped Nautical Flip Flops – Casual Beach Sandals with 'BAK ABO' Accent,False,False,unknown,,4,5
655cf2e72259e3b6d30a39ba,Raffaele Adams (BKS)📽️Duffle Bag,True,False,unknown,"Accessories,bakabo.club,Bakabo Duffle Bag,Duffle Bag",2,14
655cea41c31e4b8712088b42,Saverio Luzzi (BKS)🍸Duffle Bag,True,False,unknown,"Accessories,Bags,All Over Print,AOP,Duffle,bakabo.club,Gero,BakAbo duffle bag",2,14
655bad310418120455024ae4,Artemio Giocondi (BKS)📽️Duffle Bag,True,False,unknown,"Accessories,Bags,AOP,Duffle,bakabo.club,Bakabo Duffle Bag",2,8
655ba73834541723a90daeb7,BKS Pulse Meadow™ Backpack,True,True,pulse,"brand:bks,collection:pulse,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655ba679517906a0e9035710,Alessandro Frescobaldi (BKS)🩰Backpack,False,False,unknown,,1,5
655b9cfa2b289643720e57c0,Giovanni Bernini (BKS)🦇backpack,False,False,unknown,,1,4
655b9c65c8f80999530494f0,Eloisa da Pontecorvo (BKS)🩰backpack,False,False,unknown,,1,4
655b9ab5957fed3561055099,Christopher VanGilder (BKS)🩰backpack,False,False,unknown,"Gero,Bakabo backpack,bakabo.club,backpack,bags",1,4
655b9956ff4e7e8f9700e67a,BKS Marker Trace™ Backpack,True,True,marker,"brand:bks,collection:marker,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655b959c80c409015f0cbbd3,Jacobe Van Dijck (BKS)🎨backpack,False,False,unknown,,1,4
65592fde8856f20c4e097214,Striped Teal Puffer Jacket – Quilted All-Over Print Men's Outerwear,False,False,unknown,,10,8
65592cddf31c25faf6004703,Striped Retro Puffer Jacket — Vintage-Inspired Multicolor Quilted Coat,False,False,unknown,,10,7
6559287772f37c998f0d6e88,EdgeVogue (BKS)🪰Duffle Bag,True,False,unknown,"Accessories,Bags,All Over Print,AOP,bakabo.club,Bakabo Duffle Bag",2,14
65592719c1bdf5536a090eef,Butterfly Quest Modern (BKS)🌷backpack,False,False,unknown,,1,4
655925641d6cce6e400029fb,Men's Butterfly Pattern Hawaiian Shirt — Colorful Tropical Aloha Shirt,True,False,unknown,"men's shirt,hawaiian shirt,floral aloha,tropical shirt,butterfly shirt,summer vacation,beach shirt,casual shirt,resort wear,holiday shirt,vacation outfit,island shirt,men's aloha,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
6559224cef905cc39204d299,Butterfly VIChic (BKS)🦋Duffle Bag,True,False,unknown,"bakabo.club,Bakabo Duffle Bag,Butterfly,bags",2,14
655921755fe18fd9af0236ab,Cryptic Notes (BKS)🔱Duffel Bag,True,False,unknown,"bakabo Duffel Bag,Gero,bakabo.club,duffel bag",2,14
6557ab949a446555c60b017a,Koi Pond Hawaiian Shirt — Blue Tropical Fish AOP,False,False,unknown,"hawaiian shirt,men's shirt,tropical shirt,summer shirt,vacation shirt,beach shirt,resort wear,casual shirt,aloha shirt,pattern shirt,light blue top,island shirt,pool party,BKS,bakabo.club,BakAbo Hawaiian Shirt",16,7
655545741d2696ab6808fd29,Johnathan Two(BKS)🦔backpack,False,False,unknown,,1,4
65554173398d7dad940b5188,Sir John de Astleys (BKS)😃backpack,False,False,unknown,,1,5
65553f524ad2998bc60a11b8,Caterina Astolfi Rossini (BKS)🍀backpack,False,False,unknown,,1,4
65553eccac3e2592ea016f93,Giovanni Bernini (BKS)𓅓 backpack,False,False,unknown,,1,4
65552d605f60514a17029deb,Alicia Brandi (BKS)🐠backpack,False,False,unknown,,1,4
65552a367c743675a5020ad3,Sir Arthur de Gentilio (BKS)👨‍🎨backpack,False,False,unknown,,1,5
65552681d64967496d05c74a,Mariana Holino de Medici (BKS)🐟backpack,False,False,unknown,,1,4
6555266e7a592f70eb0d40b3,Asor No Pink (BKS)🐡backpack,False,False,unknown,,1,4
655525249cac9d98950b6886,Antonio di Giacomo (BKS)👾backpack,False,False,unknown,,1,5
655521ec3da382590a05f44b,Pepin de Martelline (BKS)🐠backpack,False,False,unknown,,1,4
65551d7a767bcdaa890503b5,Cornelio Van Wijnspaat (BKS)⏹️backpack,False,False,unknown,,1,4
65551a37f7b1262b080fec54,Lucinda da Vinci (BKS)🎒backpack,False,False,unknown,,1,5
65551839f4f59ee6a3093ce8,BKS Riviera Terrain™ Backpack,True,True,riviera,"brand:bks,collection:riviera,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655515d675a5edf2ac063792,Sir Francesco (BKS)👨‍🎨backpack,False,False,unknown,,1,4
655513df4f093a3ca20f7821,Josephine de Cousier (BKS)🎒backpack,False,False,unknown,,1,4
655510c78f7ef849a00bd3d6,BKS Riviera Scale™ Backpack,True,True,riviera,"backpack,brand:bks,collection:riviera,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
65550d4665d8d1719307a1dd,Nightshade Rook (BKS)🦇backpack,False,False,unknown,,1,5
65550d28d77bc041530622bb,Hans von Holstein (BKS)🎒backpack,False,False,unknown,,1,4
65550bad3085f19884063f43,Pieter van Bloemburgh (BKS)👾backpack,False,False,unknown,,1,4
65550a989f5703c5ef08a7f9,Giovanni Veneziano (BKS)❤️backpack,False,False,unknown,,1,5
65550823d188d4af2f0cea46,Johann van der Gheselle (BKS)🎒backpack,False,False,unknown,,1,4
6555080324c604aa7104eda8,Henry de La Fayette(BKS)😃backpack,False,False,unknown,,1,4
655505c269334c806c068533,Gianetta da Faria (BKS)🎨backpack,False,False,unknown,,1,4
655505ac745bc47eae0e9dff,Vintage Camera Pattern Backpack — Retro Photography Print School & Travel Bag,False,False,unknown,,1,4
6555042caaa821258a0c6643,BKS Glyph Net™ Backpack,True,True,glyph,"brand:bks,collection:glyph,type:backpack,macro:man,macro:woman,status:active,print-type:aop,use-case:streetwear,bakabo-enriched",1,5
655503390e4f6f957309236c,Waffle Pattern Brown Backpack – Cozy Retro Grid Print School & Travel Bag,False,False,unknown,,1,4
655500b5160adf1adb008391,Jan Vermeer van Delft (BKS)🐪backpack,False,False,unknown,,1,4
6554fc36e1ed788bf40b5a39,Jaime's Zen Journey (BKS) 🈸 backpack,False,False,unknown,,1,4
65528c01e3917900fb015abf,BKS Riviera Vault™ Puffer,True,True,riviera,,10,7
655286eda0fedd07a001394c,KnytXXII.(BKS)🐉Duffel Bag,True,False,unknown,"Gero,bakabo.club,bags,Bakabo Duffle Bag",2,14
65528661cbea3519a40b8644,Arenario Borghetti (BKS)🥸Duffel Bag,True,False,unknown,"Gero,bakabo.club,Duffel Bag,Bakabo Duffle Bag",2,14
655285744fa7069f97020b87,ManuelitoBosh (BKS)🥸Duffel Bag,True,False,unknown,"Gero,bakabo.club,duffel bag,Bakabo Duffle Bag",2,8
6552849fb879b76fea0b3290,Earthmoveup (BKS)📽️Duffle Bag,True,False,unknown,"Accessories,Bags,Duffle,bakabo.club,Bakabo Duffle Bag",2,14
65528238da8438cf740becda,Patchwork Pattern Duffel Bag — Colorful Travel Gym Bag with Abstract Stitch Design,True,False,unknown,"duffel bag,colorful duffel,patchwork bag,travel duffel,gym duffel,weekend bag,retro travel,boho duffel,quirky luggage,bright gym bag,carry on bag,everyday duffel,vacation bag",2,8
65527d87fb0556313c009f3a,Spectrum Voyager (BKS)🦈Duffel Bag,True,False,unknown,"7 Colors,bakabo.club,duffel bag,Bakabo Duffle Bag",2,14
6552601ea9b0219a28089bfc,AquaFlow Apparel (BKS)🐟Pullover Hoodie ,False,False,unknown,,6,4
65525a3c623c37bccb083924,Navy Dot Pattern Hawaiian Shirt — Men's Casual Aloha Button-Up,True,False,unknown,"Hawaiian shirt,mens aloha,resort wear,beach shirt,summer shirt,vacation wear,tropical shirt,casual shirt,aloha shirt,mens beach,navy print,island style,cruise outfit,bakabo.club,BakAbo Hawaiian Shirt,BKS",16,8
65525a38559626b04d076636,Butterfly Breeze Hawaiian Shirt — Golden Monarch Floral Camp Shirt,False,False,unknown,"men's shirt,hawaiian shirt,butterfly shirt,tropical shirt,vacation shirt,summer aloha,resort wear,casual shirt,men's aloha,island shirt,beach vacation,summer outfit,holiday shirt,bakabo.club,BakAbo Hawaiian Shirt,BKS",16,7
655259f7eba20ec69f0f4d4a,Men’s Navy Floral Hawaiian Shirt — Tropical Palm Pattern AOP,True,False,unknown,"Hawaiian shirt,men's shirt,vacation shirt,beach shirt,tropical shirt,resort wear,summer shirt,camp collar,patterned shirt,casual shirt,luau outfit,holiday shirt,palm print,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,8
655259eac4daa78fd607d8f4,Purple Retro Palm Pattern Hawaiian Shirt,True,False,unknown,"Hawaiian shirt,mens aloha,purple shirt,vacation shirt,tropical shirt,resort wear,beach shirt,summer shirt,camp collar,casual shirt,luau outfit,island style,gift for him,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
65525992f580c2c14e0144ed,Men's Blue Palm Stripe Hawaiian Shirt — Casual Resort Button-Up,True,False,unknown,"hawaiian shirt,men's shirt,aloha shirt,vacation wear,resort shirt,summer shirt,tropical shirt,casual shirt,beach shirt,island shirt,button up,patio party,holiday shirt",16,8
655258f16121f73fe80d16ca,Blue Floral Hawaiian Shirt — Men’s Tropical Vacation Camp Shirt,True,False,unknown,"Hawaiian shirt,men's shirt,resort wear,vacation shirt,tropical shirt,summer aloha,blue aloha,casual button,island style,beach outfit,luau shirt,men's aloha,vacation outfit,BKS,bakabo.club,BakAbo Hawaiian Shirt",16,8
65525690d6f13bf4d808eeeb,Men's Palm Stripe Hawaiian Shirt – Vintage Tropical AOP,True,False,unknown,"men's shirt,hawaiian shirt,tropical shirt,vacation shirt,resort wear,island shirt,summer shirt,casual shirt,button up,palm print,aloha shirt,beach party,pool party,BKS,bakabo.club,BakAbo Hawaiian Shirt",16,8
6552506ab75cb90b1603300a,Men's Retro Stripe Hawaiian Shirt — Vintage Multicolor Cuban Collar,True,False,unknown,"Hawaiian shirt,mens aloha,tropical shirt,vacation shirt,resort wear,summer shirt,striped shirt,casual mens,beach outfit,party shirt,gift for him,pool party,retro stripes,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
65524daeac0788b8a6010edc,Autumn Leaves All-Over Print Hoodie,False,False,unknown,,6,5
65524c824088ec2b68072d45,GlowFish Threads (BKS)🐟Pullover Hoodie,False,False,unknown,,6,4
65524ac6557133ecfa06a760,Autumn Foxes All-Over Print Hoodie,False,False,unknown,,6,5
6551fcb26b55e9ca5b077967,BKS Folklore Shoal Mint™ Pullover Hoodie,False,True,folklore,"brand:bks,collection:folklore,series:naif,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,colorway:mint,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,10
655100c60594bb28890aaccc,BKS Folklore Shoal Red™ Pullover Hoodie,True,True,folklore,"brand:bks,collection:folklore,series:naif,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,colorway:red,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,4
6551006a7bc6b8b9a902133c,BKS Folklore Shoal Deep™ Pullover Hoodie,True,True,folklore,"brand:bks,collection:folklore,series:naif,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,colorway:deep,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,4
6550fdedcfc58b97e50c8b4e,BKS Folklore Shoal™ Pullover Hoodie,True,True,folklore,"brand:bks,collection:folklore,series:naif,macro:unisex,print-type:aop,type:pullover-hoodie,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,4
6550fd89b4c994f1a002cf1d,MythicCozy QuestHood (BKS)🐟Pullover Hoodie ,False,False,unknown,,6,4
6550fcdac789b792ac03edc1,ImagiKnit Adventure Attire (BKS)🐟Pullover Hoodie ,False,False,unknown,,6,5
